signal_v,velocity_pchip_ms,velocity_poly_ms
-4.545762,0.2548945,0.254822816040617
-4.52331199498747,0.255017172381348,0.25545955487248
-4.50086198997494,0.255383927224978,0.256239873517532
-4.47841198496241,0.255992871080272,0.257164061777235
-4.45596197994987,0.256842110496611,0.258232414969766
-4.43351197493734,0.257929752023376,0.259445233930015
-4.41106196992481,0.259253902209949,0.260802825009591
-4.38861196491228,0.260812667605709,0.262305500076816
-4.36616195989975,0.262604154760038,0.263953576516733
-4.34371195488722,0.264626470222318,0.265747377231094
-4.32126194987469,0.266877720541929,0.26768723063837
-4.29881194486216,0.269356012268253,0.26977347067375
-4.27636193984962,0.27205945195067,0.272006436789134
-4.25391193483709,0.274986146138562,0.274386473953142
-4.23146192982456,0.27813420138131,0.276913932651109
-4.20901192481203,0.281501724228294,0.279589168885084
-4.1865619197995,0.285086821228896,0.282412544173831
-4.16411191478697,0.288887598932498,0.285384425552834
-4.14166190977444,0.292902163888479,0.28850518557429
-4.1192119047619,0.297128622646221,0.291775202307111
-4.09676189974937,0.301565081755106,0.295194859336926
-4.07431189473684,0.306209647764514,0.298764545766082
-4.05186188972431,0.311060427223827,0.302484656213638
-4.02941188471178,0.316115526682425,0.306355590815371
-4.00696187969925,0.321373052689689,0.310377755223771
-3.98451187468672,0.326831111795001,0.314551560608049
-3.96206186967419,0.332487810547742,0.318877423654127
-3.93961186466165,0.338341255497293,0.323355766564644
-3.91716185964912,0.344389553193034,0.327987017058957
-3.89471185463659,0.350630810184348,0.332771608373136
-3.87226184962406,0.357063133020615,0.337709979259969
-3.84981184461153,0.363684628251216,0.342802573988957
-3.827361839599,0.370493402425532,0.348049842346321
-3.80491183458647,0.377487562092944,0.353452239634993
-3.78246182957393,0.384665213802834,0.359010226674624
-3.7600118245614,0.392024464104582,0.364724269801581
-3.73756181954887,0.39956341954757,0.370594840868944
-3.71511181453634,0.407280186681178,0.376622417246512
-3.69266180952381,0.415172872054789,0.382807481820798
-3.67021180451128,0.423239582217782,0.38915052299503
-3.64776179949875,0.431478423719539,0.395652034689154
-3.62531179448622,0.439887503109441,0.402312516339831
-3.60286178947368,0.448464926936869,0.409132472900437
-3.58041178446115,0.457208801751204,0.416112414841063
-3.55796177944862,0.466117234101827,0.42325285814852
-3.53551177443609,0.47518833053812,0.430554324326329
-3.51306176942356,0.484420197609463,0.438017340394732
-3.49061176441103,0.493810941865238,0.445642438890683
-3.4681617593985,0.503358669854825,0.453430157867854
-3.44571175438596,0.513061488127607,0.461381040896632
-3.42326174937343,0.522917503232962,0.46949563706412
-3.4008117443609,0.532924821720274,0.477774500974137
-3.37836173934837,0.543081550138922,0.486218192747217
-3.35591173433584,0.553385795038289,0.49482727802061
-3.33346172932331,0.563835662967754,0.503602327948283
-3.31101172431078,0.5744292604767,0.512543919200918
-3.28856171929825,0.585164694114507,0.521652633965911
-3.26611171428571,0.596040070430556,0.530929059947377
-3.24366170927318,0.607053495974229,0.540373790366145
-3.22121170426065,0.618203077294906,0.54998742395976
-3.19876169924812,0.629486920941969,0.559770564982482
-3.17631169423559,0.640903133464798,0.56972382320529
-3.15386168922306,0.652449821412776,0.579847813915874
-3.13141168421053,0.664125091335282,0.590143157918643
-3.10896167919799,0.675927049781698,0.600610481534722
-3.08651167418546,0.687853803301405,0.61125041660195
-3.06406166917293,0.699903458443784,0.622063600474883
-3.0416116641604,0.712074121758216,0.633050676024793
-3.01916165914787,0.724363899794083,0.644212291639665
-2.99671165413534,0.736770899100765,0.655549101224206
-2.97426164912281,0.749293226227643,0.667061764199831
-2.95181164411028,0.761928987724099,0.678750945504677
-2.92936163909774,0.774676290139513,0.690617315593593
-2.90691163408521,0.787533240023268,0.702661550438146
-2.88446162907268,0.800497943924742,0.714884331526618
-2.86201162406015,0.813568508393319,0.727286345864008
-2.83956161904762,0.826743039978379,0.739868285972027
-2.81711161403509,0.840019645229303,0.752630849889107
-2.79466160902256,0.853396430695471,0.765574741170392
-2.77221160401002,0.866871502926267,0.778700668887743
-2.74976159899749,0.880442968471069,0.792009347629737
-2.72731159398496,0.894108933879259,0.805501497501666
-2.70486158897243,0.907867505700219,0.819177844125541
-2.6824115839599,0.92171679048333,0.833039118640083
-2.65996157894737,0.935654894777972,0.847086057700733
-2.63751157393484,0.949679925133527,0.861319403479648
-2.61506156892231,0.963789988099375,0.875739903665699
-2.59261156390977,0.977983190224899,0.890348311464473
-2.57016155889724,0.992257638059478,0.905145385598274
-2.54771155388471,1.00661143815249,0.92013189030612
-2.52526154887218,1.02104269705333,0.935308595343746
-2.50281154385965,1.03554952131136,0.950676275983604
-2.48036153884712,1.05013001747598,0.966235713014859
-2.45791153383459,1.06478229209655,0.981987692743393
-2.43546152882206,1.07950445172247,0.997933006991805
-2.41301152380952,1.09429460290311,1.01407245309941
-2.39056151879699,1.10915085218786,1.03040683392223
-2.36811151378446,1.12407130612609,1.04693695783302
-2.34566150877193,1.13905407126719,1.06366363872124
-2.3232115037594,1.15409725416053,1.08058769599307
-2.30076149874687,1.16919896135551,1.09770995457139
-2.27831149373434,1.18435729940149,1.11503124489581
-2.2558614887218,1.19957037484787,1.13255240292267
-2.23341148370927,1.21483629424402,1.150274270125
-2.21096147869674,1.23015316413932,1.16819769349255
-2.18851147368421,1.24551909108316,1.1863235255318
-2.16606146867168,1.26093218162491,1.20465262426594
-2.14361146365915,1.27639054231396,1.22318585323487
-2.12116145864662,1.29189227969968,1.2419240814952
-2.09871145363409,1.30743550033147,1.26086818362028
-2.07626144862155,1.32301831075869,1.28001903970016
-2.05381144360902,1.33863881753074,1.29937753534159
-2.03136143859649,1.35429512719698,1.31894456166807
-2.00891143358396,1.36998534630681,1.33872101531979
-1.98646142857143,1.38570758140961,1.35870779845366
-1.9640114235589,1.40145993905475,1.37890581874332
-1.94156141854637,1.41724052579161,1.39931598937911
-1.91911141353383,1.43304744816959,1.41993922906809
-1.8966614085213,1.44887881273805,1.44077646203404
-1.87421140350877,1.46473272604638,1.46182861801746
-1.85176139849624,1.48063434398332,1.48309663227554
-1.82931139348371,1.49698318379602,1.50458144558222
-1.80686138847118,1.51390643079275,1.52628400422813
-1.78441138345865,1.53139611283162,1.54820526002064
-1.76196137844612,1.54944425777075,1.57034617028381
-1.73951137343358,1.56804289346823,1.59270769785843
-1.71706136842105,1.58718404778219,1.61529081110201
-1.69461136340852,1.60685974857073,1.63809648388876
-1.67216135839599,1.62706202369196,1.66112569560962
-1.64971135338346,1.64778290100399,1.68437943117225
-1.62726134837093,1.66901440836493,1.70785868100099
-1.6048113433584,1.6907485736329,1.73156444103695
-1.58236133834586,1.712977424666,1.75549771273792
-1.55991133333333,1.73569298932233,1.77965950307841
-1.5374613283208,1.75888729546003,1.80405082454965
-1.51501132330827,1.78255237093718,1.82867269515959
-1.49256131829574,1.8066802436119,1.85352613843288
-1.47011131328321,1.83126294134231,1.87861218341092
-1.44766130827068,1.85629249198651,1.90393186465178
-1.42521130325815,1.88176092340261,1.92948622223029
-1.40276129824561,1.90766026344872,1.95527630173795
-1.38031129323308,1.93398253998295,1.98130315428302
-1.35786128822055,1.96071978086342,2.00756783649045
-1.33541128320802,1.98786401394822,2.03407141050192
-1.31296127819549,2.01540726709548,2.0608149439758
-1.29051127318296,2.04334156816331,2.08779951008721
-1.26806126817043,2.0716589450098,2.11502618752796
-1.24561126315789,2.10035142549307,2.14249606050658
-1.22316125814536,2.12941103747124,2.17021021874834
-1.20071125313283,2.15882980880241,2.1981697574952
-1.1782612481203,2.18859976734469,2.22637577750583
-1.15581124310777,2.2187129409562,2.25482938505564
-1.13336123809524,2.24916135749503,2.28353169193675
-1.11091123308271,2.27993704481931,2.31248381545797
-1.08846122807018,2.31103203078714,2.34168687844487
-1.06601122305764,2.34243834325664,2.37114200923969
-1.04356121804511,2.3741480100859,2.40085034170142
-1.02111121303258,2.40615305913305,2.43081301520575
-0.99866120802005,2.43844551825619,2.4610311746451
-0.976211203007519,2.47101741531343,2.49150597042857
-0.953761197994988,2.50386077816288,2.52223855848202
-0.931311192982456,2.53696763466266,2.553230100248
-0.908861187969925,2.57033001267087,2.58448176268579
-0.886411182957394,2.60393994004562,2.61599471827136
-0.863961177944862,2.63778944464502,2.64777014499744
-0.841511172932331,2.67187055432719,2.67980922637342
-0.819061167919799,2.70617529695023,2.71211315142546
-0.796611162907268,2.74069570037225,2.7446831146964
-0.774161157894737,2.77542379245136,2.77752031624581
-0.751711152882205,2.81035160104568,2.81062596164998
-0.729261147869674,2.84547115401331,2.84400126200189
-0.706811142857143,2.88077447921236,2.87764743391126
-0.684361137844611,2.91625360450094,2.91156569950454
-0.66191113283208,2.95190055773717,2.94575728642485
-0.639461127819549,2.98770736677914,2.98022342783206
-0.617011122807018,3.02366605948499,3.01496536240276
-0.594561117794486,3.0597686637128,3.04998433433023
-0.572111112781955,3.0960072073207,3.08528159332449
-0.549661107769424,3.13237371816678,3.12085839461225
-0.527211102756892,3.16886022410918,3.15671599893696
-0.504761097744361,3.20545875300598,3.19285567255878
-0.482311092731829,3.24216133271531,3.22927868725457
-0.459861087719299,3.27895999109527,3.26598632031794
-0.437411082706767,3.31584675600397,3.30297985455917
-0.414961077694236,3.35281365529953,3.34026057830529
-0.392511072681704,3.38985271684004,3.37782978540004
-0.370061067669173,3.42695596848363,3.41568877520386
-0.347611062656641,3.46411543808841,3.45383885259394
-0.32516105764411,3.50132315351248,3.49228132796413
-0.302711052631579,3.53857114261395,3.53101751722506
-0.280261047619048,3.57585143325093,3.57004874180402
-0.257811042606517,3.61315605328153,3.60937632864505
-0.235361037593985,3.65049063800627,3.64900161020891
-0.212911032581453,3.68820797489661,3.68892592447304
-0.190461027568922,3.726460447609,3.72915061493163
-0.168011022556391,3.76524012875138,3.76967703059557
-0.14556101754386,3.80453909093172,3.81050652599247
-0.123111012531329,3.84434940675796,3.85164046116665
-0.100661007518797,3.88466314883808,3.89308020167917
-0.078211002506265,3.92547238978003,3.93482711860776
-0.0557609974937341,3.96676920219176,3.97688258854691
-0.0333109924812032,4.00854565868123,4.0192479936078
-0.0108609874686714,4.05079383185641,4.06192472141835
0.0115890175438595,4.09350579432523,4.10491416512316
0.0340390225563914,4.13667361869568,4.14821772338357
0.0564890275689223,4.18028937757569,4.19183680037764
0.0789390325814532,4.22434514357322,4.23577280580013
0.101389037593985,4.26883298929625,4.28002715486253
0.123839042606516,4.31374498735271,4.32460126829303
0.146289047619048,4.35907321035058,4.36949657233656
0.168739052631579,4.4048097308978,4.41471449875473
0.19118905764411,4.45094662160234,4.4602564848259
0.213639062656641,4.49747595507215,4.50612397334513
0.236089067669173,4.54438980391518,4.55231841262419
0.258539072681704,4.5916802407394,4.59884125649159
0.280989077694236,4.63933933815277,4.64569396429252
0.303439082706767,4.68735916876323,4.69287800088892
0.325889087719298,4.73573180517875,4.74039483665943
0.34833909273183,4.78444932000729,4.7882459474994
0.370789097744361,4.8335037858568,4.83643281482091
0.393239102756892,4.88288727533523,4.88495692555274
0.415689107769423,4.93259186105056,4.9338197721404
0.438139112781955,4.98260961561072,4.9830228525461
0.460589117794486,5.03293261162369,5.0325676702488
0.483039122807018,5.08355292169742,5.08245573424413
0.505489127819549,5.13446261843986,5.13268855904446
0.52793913283208,5.18565377445897,5.18326766467889
0.550389137844611,5.23711846236271,5.23419457669319
0.572839142857143,5.28884875475904,5.2854708261499
0.595289147869674,5.34083672425591,5.33709794962824
0.617739152882205,5.39307444346128,5.38907748922416
0.640189157894737,5.44555398498311,5.44141099255033
0.662639162907268,5.49826742142936,5.49410001273611
0.685089167919799,5.55120682540798,5.5471461084276
0.707539172932331,5.60436426952693,5.60055084378762
0.729989177944862,5.65773182639417,5.65431578849568
0.752439182957393,5.71130156861765,5.70844251774803
0.774889187969925,5.76506556880534,5.76293261225764
0.797339192982456,5.81901589956518,5.81778765825416
0.819789197994987,5.87314463350514,5.87300924748398
0.842239203007519,5.92748501640373,5.92859897721023
0.86468920802005,5.98232881057535,5.9845584502127
0.887139213032581,6.03772739789383,6.04088927478794
0.909589218045113,6.09367214227235,6.09759306474921
0.932039223057644,6.15015440762409,6.15467143942646
0.954489228070175,6.20716555786223,6.21212602366638
0.976939233082707,6.26469695689994,6.26995844783238
0.999389238095238,6.32273996865041,6.32817034780456
1.02183924310777,6.38128595702682,6.38676336497976
1.0442892481203,6.44032628594233,6.44573914627152
1.06673925313283,6.49985231931014,6.50509934411011
1.08918925814536,6.55985542104341,6.5648456164425
1.11163926315789,6.62032695505533,6.62497962673239
1.13408926817043,6.68125828525908,6.68550304396019
1.15653927318296,6.74264077556784,6.74641754262303
1.17898927819549,6.80446578989478,6.80772480273474
1.20143928320802,6.86672469215308,6.86942650982588
1.22388928822055,6.92940884625592,6.93152435494373
1.24633929323308,6.99250961611649,6.99402003465228
1.26878929824561,7.05601836564795,7.05691525103222
1.29123930325814,7.11992645876349,7.12021171168098
1.31368930827068,7.18422525937629,7.1839111297127
1.33613931328321,7.24890613139952,7.24801522375823
1.35858931829574,7.31396043874636,7.31252571796513
1.38103932330827,7.37937954533,7.37744434199769
1.4034893283208,7.4451548150636,7.44277283103691
1.42593933333333,7.51127761186036,7.50851292578051
1.44838933834586,7.57773929963344,7.57466637244291
1.4708393433584,7.64453124229603,7.64123492275526
1.49328934837093,7.71164480376131,7.70822033396543
1.51573935338346,7.77907134794245,7.77562436883799
1.53818935839599,7.84680223875263,7.84344879565424
1.56063936340852,7.91482884010504,7.91169538821218
1.58308936842105,7.98314251591284,7.98036592582655
1.60553937343358,8.05173463008922,8.04946219332878
1.62798937844611,8.12059654654736,8.11898598106704
1.65043938345865,8.18971962920044,8.18893908490619
1.67288938847118,8.25913992493643,8.25932330622782
1.69533939348371,8.32908286035257,8.33014045193025
1.71778939849624,8.39957566121443,8.40139233442848
1.74023940350877,8.47061208459011,8.47308077165426
1.7626894085213,8.54218588754772,8.54520758705603
1.78513941353383,8.61429082715537,8.61777460959898
1.80758941854637,8.68692066048115,8.69078367376497
1.8300394235589,8.76006914459319,8.76423661955261
1.85248942857143,8.83373003655957,8.83813529247723
1.87493943358396,8.90789709344841,8.91248154357083
1.89738943859649,8.98256407232781,8.98727722938218
1.91983944360902,9.05772473026589,9.06252421197673
1.94228944862155,9.13337282433073,9.13822435893667
1.96473945363408,9.20950211159046,9.21437954336088
1.98718945864662,9.28610634911317,9.29099164386499
2.00963946365915,9.36317929396698,9.36806254458131
2.03208946867168,9.44071470321998,9.44559413515889
2.05453947368421,9.51870633394028,9.52358831076348
2.07698947869674,9.59714794319599,9.60204697207756
2.09943948370927,9.67603328805522,9.68097202530032
2.1218894887218,9.75535612558606,9.76036538214765
2.14433949373434,9.83511021285663,9.84022895985219
2.16678949874687,9.91528930693503,9.92056468116327
2.1892395037594,9.99588716488937,10.0013744743469
2.21168950877193,10.0768975437878,10.082660273186
2.23413951378446,10.1583142006983,10.1644240169799
2.25658951879699,10.2401308926891,10.2466676505448
2.27903952380952,10.3223413768282,10.3293931242136
2.30148952882205,10.4049394101838,10.4126023938361
2.32393953383459,10.487918749824,10.4962974207785
2.34638953884712,10.5713016291584,10.5804801719239
2.36883954385965,10.655400285451,10.6651526196721
2.39128954887218,10.7402855196393,10.7503167419396
2.41373955388471,10.8259361100174,10.8359745221595
2.43618955889724,10.9123308348791,10.9221279492819
2.45863956390977,10.9994484725187,11.0087790177733
2.48108956892231,11.0872678012302,11.0959297276171
2.50353957393484,11.1757675993074,11.1835820843134
2.52598957894737,11.2649266450445,11.2717380988789
2.5484395839599,11.3547237167356,11.3603997878473
2.57088958897243,11.4451375926745,11.4495691732686
2.59333959398496,11.5361470511554,11.5392482827099
2.61578959899749,11.6277308704723,11.6294391492548
2.63823960401002,11.7198678289192,11.7201438115036
2.66068960902256,11.8125367047902,11.8113643135734
2.68313961403509,11.9057162763791,11.9031027050981
2.70558961904762,11.9993853219802,11.9953610412282
2.72803962406015,12.0935226198874,12.0881413826308
2.75048962907268,12.1881069483947,12.18144579549
2.77293963408521,12.2831170857962,12.2752763515064
2.79538963909774,12.3785440409172,12.3696351278974
2.81783964411028,12.4744259383314,12.464524207397
2.84028964912281,12.5707685048903,12.5599456782561
2.86273965413534,12.6675727258977,12.6559016342422
2.88518965914787,12.7648395866578,12.7523941746396
2.9076396641604,12.8625700724745,12.8494254042491
2.93008966917293,12.960765168652,12.9469974333886
2.95253967418546,13.0594258604943,13.0451123778923
2.97498967919799,13.1585531333054,13.1437723591114
2.99743968421053,13.2581479723894,13.2429795039137
3.01988968922306,13.3582113630503,13.3427359446837
3.04233969423559,13.4587442905921,13.4430438193228
3.06478969924812,13.559747740319,13.5439052712487
3.08723970426065,13.661222697535,13.6453224493963
3.10968970927318,13.7631701475441,13.747297508217
3.13213971428571,13.8655910756503,13.8498326076788
3.15458971929825,13.9684864671578,13.9529299132666
3.17703972431078,14.0718573073705,14.0565915959819
3.19948972932331,14.1757045815925,14.1608198323431
3.22193973433584,14.2800292751279,14.265616804385
3.24438973934837,14.3848323732807,14.3709846996593
3.2668397443609,14.4901148613549,14.4769257112346
3.28928974937343,14.5958777246546,14.5834420376959
3.31173975438596,14.7021219484838,14.690535883145
3.3341897593985,14.8088485181467,14.7982094572005
3.35663976441103,14.9160584189472,14.9064649749977
3.37908976942356,15.0237526361893,15.0153046571886
3.40153977443609,15.1319321551772,15.1247307299419
3.42398977944862,15.2405979612149,15.2347454249429
3.44643978446115,15.3497775981673,15.3453509793939
3.46888978947368,15.4596484550897,15.4565496360137
3.49133979448622,15.5702379866596,15.5683436430378
3.51378979949875,15.6815399377134,15.6807352542186
3.53623980451128,15.793548053087,15.793726728825
3.55868980952381,15.9062560776169,15.9073203316428
3.58113981453634,16.019657756139,16.0215183329744
3.60358981954887,16.1337468334897,16.1363230086389
3.6260398245614,16.2485170545051,16.2517366399722
3.64848982957393,16.3639621640214,16.3677615138269
3.67093983458647,16.4800759068749,16.4843999225723
3.693389839599,16.5968520279016,16.6016541640943
3.71583984461153,16.7142842719378,16.7195265417958
3.73828984962406,16.8323663838196,16.8380193645961
3.76073985463659,16.9510921083834,16.9571349469315
3.78318985964912,17.0704551904652,17.0768756087547
3.80563986466165,17.1904493749013,17.1972436755354
3.82808986967419,17.3110684065278,17.3182414782599
3.85053987468672,17.4323060301809,17.4398713534312
3.87298987969925,17.5541559906969,17.562135643069
3.89543988471178,17.6766120329119,17.6850366947098
3.91788988972431,17.7998507405423,17.8085768614068
3.94033989473684,17.9241854829452,17.9327585017298
3.96278989974937,18.0495631397021,18.0575839797655
3.9852399047619,18.1759216520379,18.1830556651172
4.00768990977444,18.3031989611773,18.3091759329048
4.03013991478697,18.4313330083449,18.4359471637652
4.0525899197995,18.5602617347655,18.5633717438518
4.07503992481203,18.6899230816639,18.6914520648348
4.09748992982456,18.8202549902647,18.820190523901
4.11993993483709,18.9511954017928,18.9495895237542
4.14238993984962,19.0826822574727,19.0796514726145
4.16483994486216,19.2146534985293,19.2103787842192
4.18728994987469,19.3470470661874,19.3417738778218
4.20973995488722,19.4798009016715,19.473839178193
4.23218995989975,19.6128529462064,19.6065771156198
4.25463996491228,19.7461411410169,19.7399901259062
4.27708996992481,19.8796034273278,19.8740806503729
4.29953997493734,20.0131777463636,20.0088511358571
4.32198997994987,20.1469701286974,20.1443040347128
4.34443998496241,20.2820411147293,20.280441804811
4.36688998997494,20.418258711869,20.417266909539
4.38933999498747,20.5552227352486,20.5547818178011
4.41179,20.692533,20.6929890040181
